dataset,model_name,distance_frac_step,clean_data,optimized_mode_ratio,butter_Wn,dist_error,dir_error,dir_ratio
../test_case0,SVR,3,5,0.6,0.002,39.38108035338525,8.5473469194779,0.9279112754158965
../test_case0,SVR,3,5,0.6,0.005,35.725163649928355,9.916406111003008,0.9038817005545287
../test_case0,SVR,3,5,0.6,0.01,30.323614049522014,12.971231931837938,0.8632162661737524
../test_case0,SVR,3,5,0.6,0.02,27.807633514732018,18.95270258699825,0.8059149722735675
../test_case0,SVR,3,5,0.6,0.03,42.76506650059934,23.626937302790818,0.7652495378927912
../test_case0,SVR,3,5,0.6,0.05,84.35891388179552,28.768805759381813,0.7079482439926063
../test_case0,SVR,3,5,0.6,0.08,107.33266770992148,32.083510063746395,0.6709796672828097
../test_case0,SVR,3,5,0.6,0.1,105.48439009771344,32.34856576355587,0.66728280961183
../test_case0,SVR,3,5,0.8,0.001,40.984989570524455,8.395104787650022,0.8946395563770795
../test_case0,SVR,3,5,0.8,0.002,38.76826048354984,8.153662505486217,0.9390018484288355
../test_case0,SVR,3,5,0.8,0.005,32.457410789844616,10.453235297035535,0.9075785582255084
../test_case0,SVR,3,5,0.8,0.01,27.759227033256813,12.605145237298094,0.8743068391866913
../test_case0,SVR,3,5,0.8,0.02,21.52344904895579,14.073758490995484,0.8354898336414048
../test_case0,SVR,3,5,0.8,0.03,26.5068672000244,17.943984565708465,0.800369685767098
../test_case0,SVR,3,5,0.8,0.05,49.8457415360245,21.46810368749672,0.7689463955637708
../test_case0,SVR,3,5,0.8,0.08,67.18194081049242,23.782579417553652,0.7356746765249538
../test_case0,SVR,3,5,0.8,0.1,69.10152718528201,24.295664717589972,0.7282809611829945
../test_case0,SVR,3,5,0.9,0.001,41.21635765151153,8.270414800223591,0.8964879852125693
../test_case0,SVR,3,5,0.9,0.002,38.35446543563713,7.497500191157456,0.9426987060998152
../test_case0,SVR,3,5,0.9,0.005,34.88006603697867,9.733480978901198,0.911275415896488
../test_case0,SVR,3,5,0.9,0.01,29.170051775087888,11.553147918733618,0.8872458410351202
../test_case0,SVR,3,5,0.9,0.02,20.479263438567255,12.55037957366918,0.8613678373382625
../test_case0,SVR,3,5,0.9,0.03,18.319030106851038,16.157569704072312,0.8188539741219963
../test_case0,SVR,3,5,0.9,0.05,31.62021573880782,18.4731949290893,0.7966728280961183
../test_case0,SVR,3,5,0.9,0.08,48.7847892909634,20.627416989289454,0.7707948243992606
../test_case0,SVR,3,5,0.9,0.1,51.02166512120531,21.203665329518802,0.7541589648798521
../test_case0,SVR,3,5,1.0,0.001,39.73478689945618,8.331769339210233,0.8964879852125693
../test_case0,SVR,3,5,1.0,0.002,39.91934515349858,7.318330372856307,0.9426987060998152
../test_case0,SVR,3,5,1.0,0.005,32.60052501944283,9.175213578229055,0.9168207024029574
../test_case0,SVR,3,5,1.0,0.01,28.014620811750397,10.89103217291543,0.8909426987060998
../test_case0,SVR,3,5,1.0,0.02,25.998453308880723,11.457431049886731,0.8743068391866913
../test_case0,SVR,3,5,1.0,0.03,15.841659988994653,14.34706751166395,0.8391866913123844
../test_case0,SVR,3,5,1.0,0.05,21.643342060230246,16.378560804604163,0.822550831792976
../test_case0,SVR,3,5,1.0,0.08,31.16921738492139,18.28401482680507,0.7929759704251387
../test_case0,SVR,3,5,1.0,0.1,35.183935720550956,18.777556676454864,0.7800369685767098
../test_case0,SVR,3,6,0.0,0.001,41.470535390811555,10.055736291465278,0.8724584103512015
../test_case0,SVR,3,6,0.0,0.002,39.20048321217664,9.849431155866855,0.8946395563770795
../test_case0,SVR,3,6,0.0,0.005,35.154068078095015,11.39609912165429,0.88909426987061
../test_case0,SVR,3,6,0.0,0.01,33.85651661601758,15.38119612174443,0.8114602587800369
../test_case0,SVR,3,6,0.0,0.02,35.651202995495005,19.046065127826417,0.7504621072088724
../test_case0,SVR,3,6,0.0,0.03,47.94139047277077,23.28626399399221,0.7153419593345656
../test_case0,SVR,3,6,0.0,0.05,111.0032884104152,33.06925703301166,0.6598890942698706
../test_case0,SVR,3,6,0.0,0.08,133.62946359414224,36.959559763657715,0.6247689463955638
../test_case0,SVR,3,6,0.0,0.1,132.7465917607597,37.15698169859306,0.6155268022181146
../test_case0,SVR,3,6,0.1,0.001,41.26982672340546,9.537333394164957,0.8724584103512015
../test_case0,SVR,3,6,0.1,0.002,37.6442837861766,9.383300198481665,0.8983364140480592
../test_case0,SVR,3,6,0.1,0.005,32.51942148222049,12.097167854323354,0.8817005545286506
../test_case0,SVR,3,6,0.1,0.01,29.381257029435513,15.306344908504743,0.8207024029574861
../test_case0,SVR,3,6,0.1,0.02,37.24296568324271,18.81904347941427,0.7689463955637708
../test_case0,SVR,3,6,0.1,0.03,54.475592665537334,23.935690143904495,0.7412199630314233
../test_case0,SVR,3,6,0.1,0.05,114.15514442110576,34.32568257670333,0.6561922365988909
../test_case0,SVR,3,6,0.1,0.08,134.20205775419817,37.76701583489513,0.6266173752310537
../test_case0,SVR,3,6,0.1,0.1,133.23713629321617,38.16428263012338,0.6118299445471349
../test_case0,SVR,3,6,0.2,0.001,40.695093577971456,9.254374122371017,0.8853974121996303
../test_case0,SVR,3,6,0.2,0.002,39.47609362474069,9.361645390555447,0.911275415896488
../test_case0,SVR,3,6,0.2,0.005,30.38608457522655,12.380297717204071,0.8761552680221811
../test_case0,SVR,3,6,0.2,0.01,31.07652853518924,15.261824471390392,0.8280961182994455
../test_case0,SVR,3,6,0.2,0.02,32.410505808705715,19.580332715892464,0.7763401109057301
../test_case0,SVR,3,6,0.2,0.03,55.52434499214304,25.08693316270203,0.7375231053604436
../test_case0,SVR,3,6,0.2,0.05,110.11808638664353,33.652409758604534,0.6598890942698706
../test_case0,SVR,3,6,0.2,0.08,136.470107178426,38.248194286134975,0.6081330868761553
../test_case0,SVR,3,6,0.2,0.1,137.20639151744214,38.57412369431962,0.5951940850277264
../test_case0,SVR,3,6,0.4,0.001,40.73756612287749,9.336035071837488,0.8853974121996303
../test_case0,SVR,3,6,0.4,0.002,38.63803918388333,8.868824801351385,0.9168207024029574
../test_case0,SVR,3,6,0.4,0.005,30.48422752172575,12.300364402684234,0.8853974121996303
../test_case0,SVR,3,6,0.4,0.01,26.902531547954705,15.393587463485112,0.833641404805915
../test_case0,SVR,3,6,0.4,0.02,28.92000024010361,20.207301096288187,0.7929759704251387
../test_case0,SVR,3,6,0.4,0.03,46.09365123674603,24.70880860159732,0.756007393715342
../test_case0,SVR,3,6,0.4,0.05,109.02855146788623,33.56160225166751,0.6728280961182994
../test_case0,SVR,3,6,0.4,0.08,124.31985380978041,36.60147686292178,0.6487985212569316
../test_case0,SVR,3,6,0.4,0.1,123.6583107157934,36.90376305186783,0.6395563770794824
../test_case0,SVR,3,6,0.5,0.001,38.87580473052461,9.611653169317771,0.8835489833641405
../test_case0,SVR,3,6,0.5,0.002,38.412163069277,9.059797591847671,0.9186691312384473
../test_case0,SVR,3,6,0.5,0.005,27.676865213967563,11.076807000320043,0.8927911275415896
../test_case0,SVR,3,6,0.5,0.01,25.826498951620643,15.015557350824931,0.8373382624768947
../test_case0,SVR,3,6,0.5,0.02,23.885796402075723,19.541640320174288,0.7948243992606284
../test_case0,SVR,3,6,0.5,0.03,45.08511235932957,23.998533071306195,0.7523105360443623
../test_case0,SVR,3,6,0.5,0.05,98.20910665509805,32.255408691375905,0.6839186691312384
../test_case0,SVR,3,6,0.5,0.08,115.66670275297166,34.816912526927105,0.6617375231053605
../test_case0,SVR,3,6,0.5,0.1,114.1868081623379,35.057841194884574,0.6543438077634011
../test_case0,SVR,3,6,0.6,0.001,41.50212017472503,9.009099942076286,0.8872458410351202
../test_case0,SVR,3,6,0.6,0.002,39.87193881731719,8.888323715354431,0.9186691312384473
../test_case0,SVR,3,6,0.6,0.005,34.47972255734162,10.121416813861611,0.9001848428835489
../test_case0,SVR,3,6,0.6,0.01,29.230801856065444,13.060816953786706,0.8632162661737524
../test_case0,SVR,3,6,0.6,0.02,27.352126970797062,18.9975992431473,0.8040665434380776
../test_case0,SVR,3,6,0.6,0.03,41.820537020602636,23.645414166222412,0.7652495378927912
../test_case0,SVR,3,6,0.6,0.05,86.4368762358266,29.516206974088185,0.7060998151571165
../test_case0,SVR,3,6,0.6,0.08,107.112685184197,32.2313627204517,0.6728280961182994
../test_case0,SVR,3,6,0.6,0.1,105.31507948869402,32.35090227242776,0.66728280961183
../test_case0,SVR,3,6,0.8,0.001,40.641161878247075,8.356108736780667,0.8983364140480592
../test_case0,SVR,3,6,0.8,0.002,38.285687008838345,8.326290163850928,0.9371534195933456
../test_case0,SVR,3,6,0.8,0.005,32.55451467368141,10.296491655823232,0.9075785582255084
../test_case0,SVR,3,6,0.8,0.01,26.680634906312168,12.594803404598077,0.8743068391866913
../test_case0,SVR,3,6,0.8,0.02,22.556592820023663,14.731375378709101,0.8391866913123844
../test_case0,SVR,3,6,0.8,0.03,25.498478960427562,18.0040379347669,0.800369685767098
../test_case0,SVR,3,6,0.8,0.05,54.66987016331762,22.389452562331144,0.7634011090573013
../test_case0,SVR,3,6,0.8,0.08,68.82614031162615,24.04931978496253,0.7301293900184843
../test_case0,SVR,3,6,0.8,0.1,69.12501055083526,24.29860733205446,0.7245841035120147
../test_case0,SVR,3,6,0.9,0.001,40.22303672260842,8.278630701471409,0.8983364140480592
../test_case0,SVR,3,6,0.9,0.002,38.70415866022089,8.189488947532544,0.9408502772643254
../test_case0,SVR,3,6,0.9,0.005,34.765157954102484,9.875983038661367,0.9075785582255084
../test_case0,SVR,3,6,0.9,0.01,28.785480366529047,11.558471202861176,0.88909426987061
../test_case0,SVR,3,6,0.9,0.02,20.65509490284075,12.514752768752501,0.8595194085027726
../test_case0,SVR,3,6,0.9,0.03,17.05897494293521,16.178397326403644,0.8188539741219963
../test_case0,SVR,3,6,0.9,0.05,37.06345146553022,19.429973961423677,0.7855822550831792
../test_case0,SVR,3,6,0.9,0.08,49.673345603787055,20.84284707746706,0.767097966728281
../test_case0,SVR,3,6,0.9,0.1,50.9492416383416,21.20714891414401,0.7523105360443623
../test_case0,SVR,3,6,1.0,0.001,39.12357441777698,8.226696702453243,0.8946395563770795
../test_case0,SVR,3,6,1.0,0.002,37.166668977947324,7.991671969421627,0.944547134935305
../test_case0,SVR,3,6,1.0,0.005,32.128674004628095,9.156580195826068,0.9131238447319778
../test_case0,SVR,3,6,1.0,0.01,27.35349857515246,10.885828551743085,0.8909426987060998
../test_case0,SVR,3,6,1.0,0.02,22.00867837384423,11.728930705865793,0.8706099815157117
../test_case0,SVR,3,6,1.0,0.03,14.384772821705825,14.368780534674128,0.8391866913123844
../test_case0,SVR,3,6,1.0,0.05,23.7761884437218,16.925200410770096,0.8133086876155268
../test_case0,SVR,3,6,1.0,0.08,32.361354144389686,18.395572651735176,0.7948243992606284
../test_case0,SVR,3,6,1.0,0.1,34.785064311266204,18.728262848854698,0.7800369685767098
../test_case0,SVR,3,7,0.0,0.001,49.8568377152597,10.209261639522769,0.8687615526802218
../test_case0,SVR,3,7,0.0,0.002,47.64650665388711,9.84942413790035,0.8946395563770795
../test_case0,SVR,3,7,0.0,0.005,43.520783680849526,11.396099121657874,0.88909426987061
../test_case0,SVR,3,7,0.0,0.01,40.32332916967595,15.381196121744157,0.8114602587800369
../test_case0,SVR,3,7,0.0,0.02,38.99684629418403,19.046065127826417,0.7504621072088724
../test_case0,SVR,3,7,0.0,0.03,47.85693199001156,23.28626399399221,0.7153419593345656
../test_case0,SVR,3,7,0.0,0.05,110.86666391176416,33.06925703301166,0.6598890942698706
../test_case0,SVR,3,7,0.0,0.08,133.80536269669852,36.959559763657715,0.6247689463955638
../test_case0,SVR,3,7,0.0,0.1,132.79835138018515,37.15698169859306,0.6155268022181146
../test_case0,SVR,3,7,0.1,0.001,50.13250674165123,9.706042193487091,0.8761552680221811
../test_case0,SVR,3,7,0.1,0.002,46.22286710553832,9.785544105056724,0.8946395563770795
../test_case0,SVR,3,7,0.1,0.005,40.412042257991814,12.084140888357,0.8817005545286506
